INPUT:id	OUTPUT:image	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.8cfa8f65-fb5e-4c49-8964-68dea58570c4			https://toloka.yandex.ru/task/31531273/0001e12109--620003ecc5a74c013b937924	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--620003ecc5a74c013b937924	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644022947188_3_JPEG_20220204_220103.jpg.jpg	ru.a15434bb-7fd4-4f50-9acd-33f7a2969464			https://toloka.yandex.ru/task/31531273/0001e12109--620004e728912e390ebda7af	c8e1bdf2-4022-42b4-8523-3cc4fea08868	0001e12109--620004e728912e390ebda7af	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.891bc537-7ba2-4f32-aa0f-b4fd97cd84a0			https://toloka.yandex.ru/task/31531273/0001e12109--62000ad689f991187a011da6	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62000ad689f991187a011da6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.59f33c64-304b-432d-bb62-80d0cb4cbc5d			https://toloka.yandex.ru/task/31531273/0001e12109--62000cb81de61d44a697a1ff	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62000cb81de61d44a697a1ff	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_122127.jpg.jpg	ru.e2884316-0905-48d7-bf56-edf8e76bf9dc			https://toloka.yandex.ru/task/31531273/0001e12109--62000f4d6e0afe0583c1830a	338d9e39-3186-4dd4-a200-632d5c81dec6	0001e12109--62000f4d6e0afe0583c1830a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.4d6d4d70-92eb-451f-b05f-b28602724322			https://toloka.yandex.ru/task/31531273/0001e12109--62001147c3d47a10112dd625	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--62001147c3d47a10112dd625	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.f9b69cd7-af46-4e2a-9cbd-901577709b54			https://toloka.yandex.ru/task/31531273/0001e12109--6200168e4f7fe9518fb294ac	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--6200168e4f7fe9518fb294ac	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.8d937dda-f973-4eb6-82ff-5d6dd590ecc1			https://toloka.yandex.ru/task/31531273/0001e12109--620017c3480fdb5547642c3f	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--620017c3480fdb5547642c3f	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.617d8f94-c9f6-43d1-a56f-bbbb2db935a4			https://toloka.yandex.ru/task/31531273/0001e12109--62001842bb70d4065bab9887	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--62001842bb70d4065bab9887	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.f7e29d5c-754f-4e9d-9f63-275edd9590e2			https://toloka.yandex.ru/task/31531273/0001e12109--62001bfe992e625ddc9df32b	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--62001bfe992e625ddc9df32b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.7a25042c-6267-42c5-b332-3f4cae9a8fe1			https://toloka.yandex.ru/task/31531273/0001e12109--62001d68eca73377a560771e	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--62001d68eca73377a560771e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.40746f50-8171-4f7f-8e11-39c21d199aae			https://toloka.yandex.ru/task/31531273/0001e12109--62001df8f73c4b173c38c6ee	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--62001df8f73c4b173c38c6ee	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644060977503_1_JPEG_20220205_143602.jpg.jpg	ru.eeb89197-f72a-4e9a-954c-e0ec3e108e39			https://toloka.yandex.ru/task/31531273/0001e12109--62001ec4fa1ea900a57d01af	cf088de4-b716-4cfc-81f3-3a39f4c447c3	0001e12109--62001ec4fa1ea900a57d01af	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.b3149dad-b1e6-4d85-9ec6-c63a5004f43d			https://toloka.yandex.ru/task/31531273/0001e12109--620037df5ca55d0d8b6691e4	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--620037df5ca55d0d8b6691e4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.a152931b-68b7-4a30-b6e3-3e09978b53a6			https://toloka.yandex.ru/task/31531273/0001e12109--620041ba30815911afdf67d0	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--620041ba30815911afdf67d0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.59f4ba39-3202-478c-9566-ddc60d8968d3			https://toloka.yandex.ru/task/31531273/0001e12109--62004441376abd397653f991	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--62004441376abd397653f991	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.69aba0ad-6d73-4715-bfb8-271055595805			https://toloka.yandex.ru/task/31531273/0001e12109--62005899c767ad2b528df331	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--62005899c767ad2b528df331	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.03828f73-756a-4062-a354-7c60c949d13a			https://toloka.yandex.ru/task/31531273/0001e12109--62005c3bef53484db670000b	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--62005c3bef53484db670000b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.3baaa886-af0a-4597-b5a5-99d8c77ff6a5			https://toloka.yandex.ru/task/31531273/0001e12109--62005d9438988537975050e3	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62005d9438988537975050e3	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.aa3479e2-6b1b-4923-968a-708263f4d22e			https://toloka.yandex.ru/task/31531273/0001e12109--6200615ac8459e7293e35f47	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--6200615ac8459e7293e35f47	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.d75d27ea-1d4e-4d1d-ba8c-0e005fd7c223			https://toloka.yandex.ru/task/31531273/0001e12109--62006299853b8a6f6a275fa0	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--62006299853b8a6f6a275fa0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.fd70ae57-5dec-4e0e-8c64-2cffd4b36610			https://toloka.yandex.ru/task/31531273/0001e12109--620075028b6100786177852f	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--620075028b6100786177852f	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.dd3ddada-e407-4a79-8bca-9308403cf258			https://toloka.yandex.ru/task/31531273/0001e12109--62007c792932f70fa416f65e	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--62007c792932f70fa416f65e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.dd948019-ef6b-4c7f-9161-5ebabba1027c			https://toloka.yandex.ru/task/31531273/0001e12109--62007e49029ecf1bf3bd7eed	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--62007e49029ecf1bf3bd7eed	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.130b7dd0-c95c-4154-9281-2cf1f7ab2c0b			https://toloka.yandex.ru/task/31531273/0001e12109--620081d4c5d1034744b9305e	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--620081d4c5d1034744b9305e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.7f838aa9-e3d2-48b9-b9d9-42e381ffe9d0			https://toloka.yandex.ru/task/31531273/0001e12109--620085c62db8902a70afb0e7	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--620085c62db8902a70afb0e7	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.aca7236c-86ed-4b85-8d7a-23d2764ea98c			https://toloka.yandex.ru/task/31531273/0001e12109--6200932d1c94ec6dc68da89a	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--6200932d1c94ec6dc68da89a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.4ffecb8b-c33d-43ea-b73b-121e3874c3a1			https://toloka.yandex.ru/task/31531273/0001e12109--620099cd8b6100786178184b	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--620099cd8b6100786178184b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644064461929_1_JPEG_20220205_203411.jpg.jpg	ru.2813f08b-0826-428f-a8e9-f6cf9dfb97cd			https://toloka.yandex.ru/task/31531273/0001e12109--62009f6be15bb24f2948c226	86369372-faa1-4623-b75b-2e190c29cd72	0001e12109--62009f6be15bb24f2948c226	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.da878152-4cf5-41aa-a857-0fe142770fe1			https://toloka.yandex.ru/task/31531273/0001e12109--6200a22cc3d47a10112fe973	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--6200a22cc3d47a10112fe973	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644022947188_3_JPEG_20220204_220103.jpg.jpg	ru.be48a8b5-2221-4aff-bc0f-62b788d8cb87			https://toloka.yandex.ru/task/31531273/0001e12109--6200a51f64759056906cade5	c8e1bdf2-4022-42b4-8523-3cc4fea08868	0001e12109--6200a51f64759056906cade5	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.16e4d148-29e8-461d-87d9-b308a15eb89f			https://toloka.yandex.ru/task/31531273/0001e12109--6200a67a82027b607787d501	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--6200a67a82027b607787d501	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644114660088_1_JPEG_20220206_073047.jpg.jpg	ru.aab500e0-b617-4498-bcd3-d0a8833d0f8a			https://toloka.yandex.ru/task/31531273/0001e12109--6200b0011f64b61be97e5f3a	0ab7915d-2721-4ec6-a6f2-92ee258b14b4	0001e12109--6200b0011f64b61be97e5f3a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.90e69b5e-cd9e-46fa-84ba-3061ac65de29			https://toloka.yandex.ru/task/31531273/0001e12109--6200b5102db8902a70b098c5	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--6200b5102db8902a70b098c5	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.71d59b4b-5d0b-4914-8f49-ec2a4b19d597			https://toloka.yandex.ru/task/31531273/0001e12109--6200b632c3d47a1011306363	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--6200b632c3d47a1011306363	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.00f29961-b9bd-45b0-8fed-604f2ba1c11c			https://toloka.yandex.ru/task/31531273/0001e12109--6200b7fd89f22679fd4b6192	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--6200b7fd89f22679fd4b6192	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__IMG20220205092044.jpg.jpg	ru.620168bd-dc95-44f1-9979-cd6acf46501b			https://toloka.yandex.ru/task/31531273/0001e12109--6200ba8639c46c1487b1adf6	29d4b279-03ab-4731-90fd-a48fd9a36cf6	0001e12109--6200ba8639c46c1487b1adf6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644114660088_1_JPEG_20220206_073047.jpg.jpg	ru.6cef89f6-32dd-4375-869d-5b1ad75c968b			https://toloka.yandex.ru/task/31531273/0001e12109--6200bd08480fdb554766faf1	0ab7915d-2721-4ec6-a6f2-92ee258b14b4	0001e12109--6200bd08480fdb554766faf1	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.224384a2-2e2f-4129-b4ce-77090f85aa0b			https://toloka.yandex.ru/task/31531273/0001e12109--6200be92542c3b43074ce672	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--6200be92542c3b43074ce672	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.84ac6a36-ec12-475b-aeb8-fc8cb41a705d			https://toloka.yandex.ru/task/31531273/0001e12109--6200c01cc3d47a101130b27a	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--6200c01cc3d47a101130b27a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644127288567_1_JPEG_20220206_120050.jpg.jpg	ru.b8828c06-d13f-4793-bc81-18a0c5673094			https://toloka.yandex.ru/task/31531273/0001e12109--6200c0f8c3071b38f10009d6	f23b9127-6925-4537-aa86-ea187a67f2bf	0001e12109--6200c0f8c3071b38f10009d6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644037007409_1_JPEG_20220205_105628.jpg.jpg	ru.baff8065-e7bf-4734-b901-14a30ce29adf			https://toloka.yandex.ru/task/31531273/0001e12109--6200c1b6404d017ba84c7e4d	9ddd6759-1cb8-41f3-a89b-edca0a718d4f	0001e12109--6200c1b6404d017ba84c7e4d	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.6de8cba0-895e-4736-910d-75c81881ac67			https://toloka.yandex.ru/task/31531273/0001e12109--6200c615029ecf1bf3bf3e38	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--6200c615029ecf1bf3bf3e38	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.37966d5c-f418-436a-ab84-156e31bebfae			https://toloka.yandex.ru/task/31531273/0001e12109--6200c628c122c50b34115edb	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--6200c628c122c50b34115edb	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.bb0f18dd-f135-4244-8b5d-5ff264e7b7dd			https://toloka.yandex.ru/task/31531273/0001e12109--6200c7db7d96e92de51366fe	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--6200c7db7d96e92de51366fe	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.053a86ca-1807-4ba4-a7d9-b118fce02bde			https://toloka.yandex.ru/task/31531273/0001e12109--6200c862404d017ba84cbd7c	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--6200c862404d017ba84cbd7c	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644029299461_1_JPEG_20220205_094748.jpg.jpg	ru.f43f3336-8454-438c-ad17-3445008fb532			https://toloka.yandex.ru/task/31531273/0001e12109--6200c899eca73377a5632697	fdc44b70-453c-4bba-8a76-e1ecccd4819c	0001e12109--6200c899eca73377a5632697	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.6b4c9afc-85d3-458a-b4ae-fcf6e9f38636			https://toloka.yandex.ru/task/31531273/0001e12109--6200ca65c122c50b341187c4	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--6200ca65c122c50b341187c4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.cfddc38a-474e-4c45-909b-0b78043ee8a9			https://toloka.yandex.ru/task/31531273/0001e12109--6200cb66029ecf1bf3bf8037	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--6200cb66029ecf1bf3bf8037	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.57a6ca6e-6829-4bc4-b639-64145b7b913c			https://toloka.yandex.ru/task/31531273/0001e12109--6200cbac992e625ddca2816c	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--6200cbac992e625ddca2816c	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.4ed15bf1-134b-47ec-a883-82d096661b0e			https://toloka.yandex.ru/task/31531273/0001e12109--6200cde4dc8694682ee1a4f0	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--6200cde4dc8694682ee1a4f0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.c7fef935-9dd3-4450-9ed5-216ccf221d27			https://toloka.yandex.ru/task/31531273/0001e12109--6200ce08c122c50b3411ad04	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--6200ce08c122c50b3411ad04	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.56f7162b-09c7-4dcf-85e9-5b1f865e23c0			https://toloka.yandex.ru/task/31531273/0001e12109--6200d21e4f7fe9518fb58ce1	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--6200d21e4f7fe9518fb58ce1	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644060977503_1_JPEG_20220205_143602.jpg.jpg	ru.0681974e-e21f-42cb-9752-b45821594ef3			https://toloka.yandex.ru/task/31531273/0001e12109--6200d4b7298c441ae75d6e02	cf088de4-b716-4cfc-81f3-3a39f4c447c3	0001e12109--6200d4b7298c441ae75d6e02	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.b6987ef6-b1d9-4c76-b22d-ca58fe67f3de			https://toloka.yandex.ru/task/31531273/0001e12109--6200d5c27d96e92de5140f4f	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--6200d5c27d96e92de5140f4f	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.de77b867-1623-4d12-882b-5092a2a74dc9			https://toloka.yandex.ru/task/31531273/0001e12109--6200d98887ae35737fc8e5d2	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--6200d98887ae35737fc8e5d2	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.fd7031d2-6039-4f65-a508-07fa05d70a63			https://toloka.yandex.ru/task/31531273/0001e12109--6200dc971f64b61be97ff79f	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--6200dc971f64b61be97ff79f	+	"Photo should be a highest possible quality. 
                      No background. Please take a photo of the area with signatures only!
                      Please take a look at an example here https://drive.google.com/uc?id=1pCz41yP_deXeuUnro5KzWw6Y6xY73uFm"
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.1b250cf6-9d55-4daa-9f86-7f3be11bc146			https://toloka.yandex.ru/task/31531273/0001e12109--6200dcbbc8459e7293e5c4f8	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--6200dcbbc8459e7293e5c4f8	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644060977503_1_JPEG_20220205_143602.jpg.jpg	ru.46e2082e-c838-4812-8be2-73ffe589ab57			https://toloka.yandex.ru/task/31531273/0001e12109--6200dccabfae83402462ad63	cf088de4-b716-4cfc-81f3-3a39f4c447c3	0001e12109--6200dccabfae83402462ad63	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__IMG20220205092044.jpg.jpg	ru.2f1af7e5-6677-48fb-9b23-ecd60c7ca302			https://toloka.yandex.ru/task/31531273/0001e12109--6200dd860df993362becf81b	29d4b279-03ab-4731-90fd-a48fd9a36cf6	0001e12109--6200dd860df993362becf81b	+	"Photo should be a highest possible quality. 
                      No background. Please take a photo of the area with signatures only!
                      Please take a look at an example here https://drive.google.com/uc?id=1pCz41yP_deXeuUnro5KzWw6Y6xY73uFm"
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.5738fb9b-cb8b-45ba-8d1b-02edc9db375e			https://toloka.yandex.ru/task/31531273/0001e12109--6200ddd04f7fe9518fb629c2	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--6200ddd04f7fe9518fb629c2	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.16ea6156-726d-480b-b6d1-5a7e83f026be			https://toloka.yandex.ru/task/31531273/0001e12109--6200df81c5d1034744bb8c30	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--6200df81c5d1034744bb8c30	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.ee861409-b3a5-4928-9620-354a87bdef10			https://toloka.yandex.ru/task/31531273/0001e12109--6200e075d46b21329764c88e	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--6200e075d46b21329764c88e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.2ce3bf75-c6dc-41fe-8bd2-6d5116adce8a			https://toloka.yandex.ru/task/31531273/0001e12109--6200e3a664759056906eebd4	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--6200e3a664759056906eebd4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.c5b46909-4290-4433-ba08-a8e90a3636fa			https://toloka.yandex.ru/task/31531273/0001e12109--6200ea22c5a74c013b981c87	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--6200ea22c5a74c013b981c87		
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644022947188_3_JPEG_20220204_220103.jpg.jpg	ru.5912a3b9-80ae-4d6c-9594-1402992d7ebd			https://toloka.yandex.ru/task/31531273/0001e12109--6200eafe1c94ec6dc691169e	c8e1bdf2-4022-42b4-8523-3cc4fea08868	0001e12109--6200eafe1c94ec6dc691169e		
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644037007409_1_JPEG_20220205_105628.jpg.jpg	ru.4505275f-c71a-4df0-9e1f-91ae2a48c633			https://toloka.yandex.ru/task/31531273/0001e12109--6200f15d79642a4e21152c61	9ddd6759-1cb8-41f3-a89b-edca0a718d4f	0001e12109--6200f15d79642a4e21152c61		
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.b993598b-5a39-432c-b389-c62a9a4410ed			https://toloka.yandex.ru/task/31531273/0001e12109--6200f69a992e625ddca53641	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--6200f69a992e625ddca53641		
